epoch,rank,dev_idx,id,label,logit0,logit1,p_dep,pred,correct,margin,ce_loss,actual_lens,v_path,a_path,l_path,v_len,a_len,v_norm,a_norm,has_nan_inf,has_allzero
39,1,85,808,0,-2.704872,2.511829,0.994604,1,0,5.216701,5.222111,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
39,2,59,608,0,-2.588420,2.574458,0.994307,1,0,5.162878,5.168587,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
39,3,101,951,0,-2.657499,2.480281,0.994164,1,0,5.137780,5.143634,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
39,4,32,284,1,2.536024,-2.593414,0.005885,0,0,5.129437,5.135340,,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,data/dvlog-dataset/dvlog-dataset/284/284_acoustic.npy,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,287,287,86.486993,65105.085461,False,False
39,5,43,423,1,2.514441,-2.596377,0.005995,0,0,5.110817,5.116830,,data/dvlog-dataset/dvlog-dataset/423/423_visual.npy,data/dvlog-dataset/dvlog-dataset/423/423_acoustic.npy,data/dvlog-dataset/dvlog-dataset/423/423_visual.npy,595,595,238.713217,93281.858276,False,False
39,6,60,618,0,-2.517785,2.585711,0.993961,1,0,5.103495,5.109552,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
39,7,70,690,0,-2.526609,2.545917,0.993772,1,0,5.072526,5.078773,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
39,8,92,873,0,-2.602337,2.465691,0.993745,1,0,5.068027,5.074303,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
39,9,51,518,1,2.607716,-2.456835,0.006277,0,0,5.064551,5.070848,,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,data/dvlog-dataset/dvlog-dataset/518/518_acoustic.npy,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,993,993,367.303689,115845.678712,False,False
39,10,57,591,0,-2.508158,2.546837,0.993663,1,0,5.054996,5.061353,,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,data/dvlog-dataset/dvlog-dataset/591/591_acoustic.npy,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,675,675,220.345184,96818.602501,False,False
40,1,85,808,0,-2.712472,2.620075,0.995191,1,0,5.332547,5.337367,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
40,2,60,618,0,-2.551798,2.684981,0.994711,1,0,5.236779,5.242083,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
40,3,59,608,0,-2.600565,2.624740,0.994650,1,0,5.225305,5.230669,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
40,4,101,951,0,-2.701868,2.513571,0.994597,1,0,5.215439,5.220857,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
40,5,70,690,0,-2.554301,2.628888,0.994421,1,0,5.183189,5.188784,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
40,6,34,312,1,2.693987,-2.383966,0.006194,0,0,5.077953,5.084167,,data/dvlog-dataset/dvlog-dataset/312/312_visual.npy,data/dvlog-dataset/dvlog-dataset/312/312_acoustic.npy,data/dvlog-dataset/dvlog-dataset/312/312_visual.npy,521,521,266.187904,83314.427197,False,False
40,7,32,284,1,2.489875,-2.465553,0.006996,0,0,4.955428,4.962449,,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,data/dvlog-dataset/dvlog-dataset/284/284_acoustic.npy,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,287,287,86.486993,65105.085461,False,False
40,8,43,423,1,2.471749,-2.472056,0.007077,0,0,4.943805,4.950907,,data/dvlog-dataset/dvlog-dataset/423/423_visual.npy,data/dvlog-dataset/dvlog-dataset/423/423_acoustic.npy,data/dvlog-dataset/dvlog-dataset/423/423_visual.npy,595,595,238.713217,93281.858276,False,False
40,9,25,249,1,2.580479,-2.337952,0.007258,0,0,4.918431,4.925715,,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,data/dvlog-dataset/dvlog-dataset/249/249_acoustic.npy,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,594,594,222.189109,92047.728553,False,False
40,10,44,436,1,2.524566,-2.380598,0.007354,0,0,4.905165,4.912546,,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,data/dvlog-dataset/dvlog-dataset/436/436_acoustic.npy,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,484,484,245.731561,83238.284810,False,False
41,1,4,43,1,2.603209,-2.326573,0.007176,0,0,4.929781,4.936984,,data/dvlog-dataset/dvlog-dataset/43/43_visual.npy,data/dvlog-dataset/dvlog-dataset/43/43_acoustic.npy,data/dvlog-dataset/dvlog-dataset/43/43_visual.npy,672,672,282.545572,96687.469212,False,False
41,2,16,177,1,2.448747,-2.387870,0.007871,0,0,4.836617,4.844520,,data/dvlog-dataset/dvlog-dataset/177/177_visual.npy,data/dvlog-dataset/dvlog-dataset/177/177_acoustic.npy,data/dvlog-dataset/dvlog-dataset/177/177_visual.npy,514,514,263.104542,83471.407295,False,False
41,3,81,788,0,-2.535369,2.280232,0.991963,1,0,4.815600,4.823670,,data/dvlog-dataset/dvlog-dataset/788/788_visual.npy,data/dvlog-dataset/dvlog-dataset/788/788_acoustic.npy,data/dvlog-dataset/dvlog-dataset/788/788_visual.npy,252,252,182.537667,58215.071359,False,False
41,4,101,951,0,-2.495270,2.315819,0.991927,1,0,4.811089,4.819195,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
41,5,85,808,0,-2.450163,2.359671,0.991917,1,0,4.809834,4.817950,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
41,6,35,317,1,2.652206,-2.157271,0.008086,0,0,4.809478,4.817597,,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,data/dvlog-dataset/dvlog-dataset/317/317_acoustic.npy,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,899,899,321.496501,118196.661067,False,False
41,7,58,600,0,-2.361117,2.432138,0.991783,1,0,4.793255,4.801506,,data/dvlog-dataset/dvlog-dataset/600/600_visual.npy,data/dvlog-dataset/dvlog-dataset/600/600_acoustic.npy,data/dvlog-dataset/dvlog-dataset/600/600_visual.npy,1220,1220,376.446543,133426.665453,False,False
41,8,92,873,0,-2.418798,2.322034,0.991344,1,0,4.740832,4.749526,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
41,9,59,608,0,-2.353051,2.376715,0.991249,1,0,4.729767,4.738556,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
41,10,57,591,0,-2.318387,2.379258,0.990966,1,0,4.697644,4.706720,,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,data/dvlog-dataset/dvlog-dataset/591/591_acoustic.npy,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,675,675,220.345184,96818.602501,False,False
42,1,101,951,0,-2.703907,2.517478,0.994629,1,0,5.221385,5.226770,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
42,2,85,808,0,-2.615750,2.588875,0.994539,1,0,5.204625,5.210101,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
42,3,43,423,1,2.575273,-2.530504,0.006025,0,0,5.105777,5.111820,,data/dvlog-dataset/dvlog-dataset/423/423_visual.npy,data/dvlog-dataset/dvlog-dataset/423/423_acoustic.npy,data/dvlog-dataset/dvlog-dataset/423/423_visual.npy,595,595,238.713217,93281.858276,False,False
42,4,60,618,0,-2.471640,2.612861,0.993846,1,0,5.084501,5.090674,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
42,5,70,690,0,-2.489963,2.584820,0.993786,1,0,5.074783,5.081016,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
42,6,92,873,0,-2.506543,2.528759,0.993538,1,0,5.035302,5.041785,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
42,7,97,925,0,-2.449386,2.567335,0.993417,1,0,5.016721,5.023325,,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,data/dvlog-dataset/dvlog-dataset/925/925_acoustic.npy,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,323,322,202.662281,66578.044371,False,False
42,8,35,317,1,2.656002,-2.354343,0.006624,0,0,5.010345,5.016991,,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,data/dvlog-dataset/dvlog-dataset/317/317_acoustic.npy,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,899,899,321.496501,118196.661067,False,False
42,9,59,608,0,-2.521309,2.488439,0.993372,1,0,5.009748,5.016399,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
42,10,51,518,1,2.636033,-2.369976,0.006653,0,0,5.006008,5.012683,,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,data/dvlog-dataset/dvlog-dataset/518/518_acoustic.npy,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,993,993,367.303689,115845.678712,False,False
43,1,101,951,0,-2.698693,2.522724,0.994629,1,0,5.221417,5.226802,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
43,2,85,808,0,-2.615981,2.585797,0.994523,1,0,5.201778,5.207270,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
43,3,92,873,0,-2.562029,2.582733,0.994204,1,0,5.144763,5.150576,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
43,4,60,618,0,-2.490760,2.622455,0.994019,1,0,5.113215,5.119214,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
43,5,97,925,0,-2.510319,2.598963,0.993996,1,0,5.109282,5.115305,,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,data/dvlog-dataset/dvlog-dataset/925/925_acoustic.npy,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,323,322,202.662281,66578.044371,False,False
43,6,70,690,0,-2.497308,2.587148,0.993846,1,0,5.084456,5.090630,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
43,7,59,608,0,-2.517595,2.513055,0.993508,1,0,5.030650,5.037163,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
43,8,64,640,0,-2.519858,2.331175,0.992240,1,0,4.851032,4.858822,,data/dvlog-dataset/dvlog-dataset/640/640_visual.npy,data/dvlog-dataset/dvlog-dataset/640/640_acoustic.npy,data/dvlog-dataset/dvlog-dataset/640/640_visual.npy,375,375,225.831796,74470.280290,False,False
43,9,32,284,1,2.482025,-2.357433,0.007849,0,0,4.839458,4.847339,,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,data/dvlog-dataset/dvlog-dataset/284/284_acoustic.npy,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,287,287,86.486993,65105.085461,False,False
43,10,17,192,1,2.577259,-2.244679,0.007987,0,0,4.821938,4.829957,,data/dvlog-dataset/dvlog-dataset/192/192_visual.npy,data/dvlog-dataset/dvlog-dataset/192/192_acoustic.npy,data/dvlog-dataset/dvlog-dataset/192/192_visual.npy,346,346,98.954535,72382.205567,False,False
44,1,85,808,0,-2.549294,2.566403,0.994034,1,0,5.115697,5.121681,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
44,2,20,215,1,2.543514,-2.559662,0.006041,0,0,5.103177,5.109236,,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,data/dvlog-dataset/dvlog-dataset/215/215_acoustic.npy,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,388,388,228.823076,73656.757300,False,False
44,3,59,608,0,-2.474154,2.568430,0.993584,1,0,5.042584,5.049021,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
44,4,92,873,0,-2.497629,2.542070,0.993566,1,0,5.039699,5.046154,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
44,5,97,925,0,-2.442699,2.571100,0.993398,1,0,5.013799,5.020422,,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,data/dvlog-dataset/dvlog-dataset/925/925_acoustic.npy,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,323,322,202.662281,66578.044371,False,False
44,6,60,618,0,-2.417333,2.583955,0.993316,1,0,5.001288,5.007995,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
44,7,25,249,1,2.644189,-2.351218,0.006723,0,0,4.995407,5.002153,,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,data/dvlog-dataset/dvlog-dataset/249/249_acoustic.npy,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,594,594,222.189109,92047.728553,False,False
44,8,18,201,1,2.646363,-2.347183,0.006736,0,0,4.993546,5.000304,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
44,9,70,690,0,-2.443278,2.548954,0.993255,1,0,4.992232,4.999000,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
44,10,51,518,1,2.599817,-2.357377,0.006984,0,0,4.957194,4.964202,,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,data/dvlog-dataset/dvlog-dataset/518/518_acoustic.npy,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,993,993,367.303689,115845.678712,False,False
45,1,81,788,0,-2.550991,2.535555,0.993859,1,0,5.086546,5.092706,,data/dvlog-dataset/dvlog-dataset/788/788_visual.npy,data/dvlog-dataset/dvlog-dataset/788/788_acoustic.npy,data/dvlog-dataset/dvlog-dataset/788/788_visual.npy,252,252,182.537667,58215.071359,False,False
45,2,18,201,1,2.664538,-2.370200,0.006466,0,0,5.034738,5.041225,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
45,3,88,839,0,-2.451318,2.576296,0.993488,1,0,5.027614,5.034147,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
45,4,101,951,0,-2.512597,2.503193,0.993411,1,0,5.015790,5.022400,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
45,5,59,608,0,-2.444880,2.540229,0.993207,1,0,4.985109,4.991925,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
45,6,31,279,1,2.394402,-2.563756,0.006977,0,0,4.958157,4.965158,,data/dvlog-dataset/dvlog-dataset/279/279_visual.npy,data/dvlog-dataset/dvlog-dataset/279/279_acoustic.npy,data/dvlog-dataset/dvlog-dataset/279/279_visual.npy,360,360,220.961535,70545.000598,False,False
45,7,57,591,0,-2.417759,2.522477,0.992898,1,0,4.940236,4.947363,,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,data/dvlog-dataset/dvlog-dataset/591/591_acoustic.npy,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,675,675,220.345184,96818.602501,False,False
45,8,91,872,0,-2.448705,2.490827,0.992893,1,0,4.939532,4.946665,,data/dvlog-dataset/dvlog-dataset/872/872_visual.npy,data/dvlog-dataset/dvlog-dataset/872/872_acoustic.npy,data/dvlog-dataset/dvlog-dataset/872/872_visual.npy,366,366,220.961535,70755.564215,False,False
45,9,60,618,0,-2.393323,2.531164,0.992786,1,0,4.924487,4.931727,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
45,10,85,808,0,-2.472605,2.447607,0.992755,1,0,4.920212,4.927483,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
46,1,59,608,0,-2.525183,2.569037,0.993905,1,0,5.094220,5.100334,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
46,2,60,618,0,-2.494378,2.596804,0.993887,1,0,5.091182,5.097313,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
46,3,70,690,0,-2.467888,2.542543,0.993376,1,0,5.010430,5.017076,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
46,4,101,951,0,-2.505123,2.486399,0.993251,1,0,4.991522,4.998294,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
46,5,92,873,0,-2.456770,2.513126,0.993104,1,0,4.969895,4.976815,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
46,6,97,925,0,-2.417790,2.537303,0.993002,1,0,4.955093,4.962116,,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,data/dvlog-dataset/dvlog-dataset/925/925_acoustic.npy,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,323,322,202.662281,66578.044371,False,False
46,7,85,808,0,-2.493299,2.452645,0.992938,1,0,4.945944,4.953031,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
46,8,79,771,0,-2.379122,2.537969,0.992733,1,0,4.917091,4.924385,,data/dvlog-dataset/dvlog-dataset/771/771_visual.npy,data/dvlog-dataset/dvlog-dataset/771/771_acoustic.npy,data/dvlog-dataset/dvlog-dataset/771/771_visual.npy,447,447,177.628826,77916.349494,False,False
46,9,64,640,0,-2.491263,2.333053,0.992032,1,0,4.824316,4.832316,,data/dvlog-dataset/dvlog-dataset/640/640_visual.npy,data/dvlog-dataset/dvlog-dataset/640/640_acoustic.npy,data/dvlog-dataset/dvlog-dataset/640/640_visual.npy,375,375,225.831796,74470.280290,False,False
46,10,18,201,1,2.547837,-2.217260,0.008450,0,0,4.765098,4.773583,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
47,1,59,608,0,-2.565210,2.586025,0.994241,1,0,5.151235,5.157010,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
47,2,88,839,0,-2.553435,2.570266,0.994081,1,0,5.123701,5.129637,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
47,3,20,215,1,2.643461,-2.469355,0.005983,0,0,5.112817,5.118818,,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,data/dvlog-dataset/dvlog-dataset/215/215_acoustic.npy,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,388,388,228.823076,73656.757300,False,False
47,4,60,618,0,-2.491299,2.589789,0.993825,1,0,5.081088,5.087282,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
47,5,101,951,0,-2.544103,2.522502,0.993736,1,0,5.066605,5.072889,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
47,6,18,201,1,2.723441,-2.332397,0.006332,0,0,5.055838,5.062190,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
47,7,44,436,1,2.656955,-2.387860,0.006401,0,0,5.044815,5.051237,,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,data/dvlog-dataset/dvlog-dataset/436/436_acoustic.npy,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,484,484,245.731561,83238.284810,False,False
47,8,92,873,0,-2.506767,2.530711,0.993552,1,0,5.037478,5.043948,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
47,9,70,690,0,-2.488967,2.546580,0.993539,1,0,5.035547,5.042029,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
47,10,30,274,1,2.764731,-2.268561,0.006475,0,0,5.033293,5.039789,,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,data/dvlog-dataset/dvlog-dataset/274/274_acoustic.npy,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,278,278,193.038856,64046.740978,False,False
48,1,59,608,0,-2.530706,2.567262,0.993928,1,0,5.097968,5.104059,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
